ID_Uzorka;GPS_LAT;GPS_LONG
1151;18,482214;77,365209
1152;18,481623;77,402124
1153;18,471305;77,384344
1154;18,459841;77,376663
1155;18,474384;77,387738
1156;18,465594;77,389611
1157;18,467883;77,378518
1158;18,484234;77,39869
1159;18,471231;77,398561
1160;18,496403;77,394397
1161;18,46788;77,389023
1162;18,475392;77,39002
1163;18,481579;77,380582
1164;18,462837;77,384554
1165;18,481264;77,388594
1166;18,491936;77,397893
1167;18,459705;77,37899
1168;18,491101;77,402229
1169;18,471626;77,40359
1170;18,49503;77,404397
1171;18,478198;77,384313
1172;18,478254;77,374485
1173;18,481037;77,398528
1174;18,477767;77,386316
1175;18,490848;77,400748
1176;18,491716;77,390105
1177;18,491864;77,406642
1178;18,481296;77,384168
1179;18,472899;77,395038
1180;18,480606;77,391482
1181;18,481895;77,394918
1182;18,48184;77,384507
1183;18,479296;77,388292
1184;18,486413;77,386579
1185;18,470635;77,369472
1186;18,483487;77,383075
1187;18,477844;77,379829
1188;18,48766;77,363729
1189;18,490028;77,402631
1190;18,482244;77,392507
1191;18,463272;77,383241
1192;18,495909;77,382495
1193;18,470217;77,387318
1194;18,475725;77,37614
1195;18,477067;77,389331
1196;18,483661;77,393137
1197;18,474344;77,408609
1198;18,465434;77,386129
1199;18,480739;77,39022
1200;18,485942;77,409973
1201;18,474461;77,406624
1202;18,482303;77,391353
1203;18,491246;77,390716
1204;18,482487;77,376163
1205;18,479789;77,369243
1206;18,484651;77,376352
1207;18,486651;77,392928
1208;18,489124;77,383712
1209;18,463992;77,379649
1210;18,47323;77,396685
1211;18,466128;77,379911
1212;18,461994;77,397527
1213;18,480767;77,367103
1214;18,47841;77,388657
1215;18,486876;77,392492
1216;18,493907;77,400277
1217;18,490967;77,383275
1218;18,471026;77,379075
1219;18,484448;77,383405
1220;18,503111;77,387642
1221;18,483152;77,394022
1222;18,472426;77,397115
1223;18,4766;77,380553
1224;18,473779;77,399497
1225;18,49152;77,407658
1226;18,482821;77,39805
1227;18,477626;77,398985
1228;18,469068;77,390319
1229;18,47005;77,413975
1230;18,483127;77,40339
1231;18,460196;77,393194
1232;18,488743;77,385634
1233;18,477429;77,390907
1234;18,478332;77,385666
1235;18,467468;77,388485
1236;18,471513;77,393139
1237;18,48729;77,391267
1238;18,483248;77,396741
1239;18,479773;77,402713
1240;18,48205;77,391479
1241;18,482736;77,377636
1242;18,479895;77,383104
1243;18,489205;77,396928
1244;18,470483;77,389004
1245;18,488162;77,404096
1246;18,490154;77,39757
1247;18,480491;77,396245
1248;18,463196;77,387928
1249;18,472251;77,401649
1250;18,478044;77,382876
1251;18,484161;77,384982
1252;18,49111;77,391318
1253;18,468011;77,399664
1254;18,484951;77,383869
1255;18,479907;77,376364
1256;18,480295;77,397806
1257;18,462682;77,401778
1258;18,479196;77,406267
1259;18,495808;77,406113
1260;18,48138;77,39577
1261;18,463912;77,392798
1262;18,481026;77,398838
1263;18,489017;77,401686
1264;18,478772;77,394037
1265;18,479018;77,385144
1266;18,480462;77,394066
1267;18,500628;77,379494
1268;18,47781;77,382792
1269;18,47837;77,396818
1270;18,484268;77,399708
1271;18,473599;77,393457
1272;18,488983;77,381752
1273;18,485085;77,395715
1274;18,483139;77,385981
1275;18,487394;77,395469
1276;18,47095;77,410582
1277;18,463566;77,399481
1278;18,463046;77,401711
1279;18,476001;77,405277
1280;18,481941;77,378166
1281;18,464721;77,399223
1282;18,473916;77,398411
1283;18,476003;77,402343
1284;18,492002;77,400731
1285;18,486483;77,386487
1286;18,483762;77,394602
1287;18,478773;77,401487
1288;18,485289;77,388137
1289;18,490349;77,397991
1290;18,487292;77,406015
1291;18,491393;77,384926
1292;18,480078;77,382478
1293;18,493836;77,39009
1294;18,478459;77,375599
1295;18,471616;77,378225
1296;18,486566;77,40537
1297;18,480989;77,382628
1298;18,473093;77,403656
1299;18,47649;77,393767
1300;18,478165;77,384864
1301;18,483151;77,382889
1302;18,474042;77,386544
1303;18,483474;77,39637
1304;18,4983;77,380934
1305;18,487567;77,394655
1306;18,488468;77,388158
1307;18,497371;77,410538
1308;18,48597;77,399073
1309;18,477714;77,383846
1310;18,474729;77,392871
1311;18,479646;77,393312
1312;18,470728;77,388661
1313;18,494561;77,38317
1314;18,481386;77,389995
1315;18,468944;77,390326
1316;18,48936;77,391819
1317;18,484887;77,396197
1318;18,461688;77,387963
1319;18,477033;77,390509
1320;18,472135;77,374177
1321;18,491377;77,3895
1322;18,488341;77,381807
1323;18,491327;77,393594
1324;18,459434;77,400672
1325;18,48409;77,386108
1326;18,486347;77,400181
1327;18,474827;77,39266
1328;18,485324;77,38827
1329;18,489192;77,393022
1330;18,458913;77,385037
1331;18,473689;77,382065
1332;18,481928;77,406795
1333;18,469642;77,38083
1334;18,458788;77,391086
1335;18,473217;77,391058
1336;18,493493;77,385892
1337;18,464684;77,393906
1338;18,481564;77,397877
1339;18,482285;77,379986
1340;18,48338;77,379276
1341;18,47217;77,373191
1342;18,480182;77,405781
1343;18,486591;77,388717
1344;18,477382;77,38676
1345;18,468143;77,386971
1346;18,487066;77,393726
1347;18,469446;77,37323
1348;18,481257;77,38675
1349;18,466638;77,384867
1350;18,477299;77,388297
1351;18,476459;77,383638
1352;18,481955;77,377578
1353;18,508079;77,367928
1354;18,475109;77,398953
1355;18,487111;77,401772
1356;18,464115;77,387113
1357;18,48146;77,386044
1358;18,491947;77,381665
1359;18,474766;77,385012
1360;18,488377;77,388585
1361;18,481352;77,370626
1362;18,49399;77,392725
1363;18,472169;77,391324
1364;18,484637;77,385301
1365;18,474465;77,402221
1366;18,475828;77,393209
1367;18,486203;77,393446
1368;18,481646;77,396835
1369;18,475742;77,393205
1370;18,491409;77,383924
1371;18,477677;77,388046
1372;18,468611;77,389302
1373;18,466438;77,41292
1374;18,463296;77,398984
1375;18,486425;77,390001
1376;18,476413;77,378554
1377;18,468725;77,387902
1378;18,491617;77,411005
1379;18,485302;77,389622
1380;18,487868;77,397275
1381;18,473975;77,397422
1382;18,476692;77,38185
1383;18,472859;77,385196
1384;18,482607;77,390076
1385;18,473794;77,404739
1386;18,474103;77,404862
1387;18,490264;77,393625
1388;18,466175;77,382738
1389;18,476885;77,386324
1390;18,460258;77,391104
1391;18,491793;77,395154
1392;18,469351;77,387377
1393;18,480901;77,367333
1394;18,474273;77,398856
1395;18,493057;77,404022
1396;18,50737;77,412961
1397;18,494141;77,395246
1398;18,482087;77,383241
1399;18,492123;77,39594
1400;18,485333;77,397033
1401;18,474368;77,392284
1402;18,49089;77,368389
1403;18,491952;77,388635
1404;18,482977;77,404299
1405;18,464735;77,383311
1406;18,476644;77,383861
1407;18,455779;77,386414
1408;18,479002;77,392226
1409;18,467623;77,380382
1410;18,471066;77,393686
1411;18,481948;77,403803
1412;18,474166;77,38276
1413;18,473389;77,407289
1414;18,491047;77,379861
1415;18,483086;77,374065
1416;18,473726;77,391017
1417;18,495351;77,399553
1418;18,477992;77,391474
1419;18,476519;77,402686
1420;18,463614;77,395664
1421;18,479089;77,384959
1422;18,4821;77,384663
1423;18,48577;77,379443
1424;18,479411;77,396372
1425;18,478582;77,397035
1426;18,498139;77,379254
1427;18,481797;77,375301
1428;18,479493;77,38516
1429;18,497876;77,397181
1430;18,495646;77,385173
1431;18,467831;77,379044
1432;18,480617;77,388826
1433;18,47841;77,388573
1434;18,46826;77,375739
1435;18,486173;77,401943
1436;18,494419;77,367984
1437;18,479135;77,394221
1438;18,4937;77,383428
1439;18,470366;77,390817
1440;18,468876;77,379495
1441;18,501544;77,400875
1442;18,472376;77,372742
1443;18,473999;77,379786
1444;18,456675;77,402676
1445;18,500826;77,385607
1446;18,459771;77,391732
1447;18,47819;77,380537
1448;18,463469;77,392689
1449;18,470453;77,382881
1450;18,484933;77,400408
1451;18,491104;77,382646
1452;18,487683;77,395135
1453;18,482717;77,388777
1454;18,484644;77,391541
1455;18,479733;77,398
1456;18,491411;77,373256
1457;18,477437;77,400772
1458;18,482763;77,403985
1459;18,474303;77,394246
1460;18,468416;77,395088
1461;18,490743;77,396389
1462;18,491978;77,385886
1463;18,476982;77,380635
1464;18,481637;77,403322
1465;18,472554;77,394728
1466;18,47821;77,393947
1467;18,477908;77,410518
1468;18,480795;77,401746
1469;18,48248;77,380195
1470;18,492206;77,366611
1471;18,498869;77,37864
1472;18,491239;77,375928
1473;18,484961;77,39143
1474;18,484105;77,390441
1475;18,50018;77,380849
1476;18,481301;77,401374
1477;18,480675;77,409323
1478;18,477034;77,391593
1479;18,496523;77,404479
1480;18,469674;77,384689
1481;18,480272;77,382142
1482;18,472678;77,398485
1483;18,474897;77,396434
1484;18,495894;77,394446
1485;18,483425;77,367208
1486;18,472303;77,40315
1487;18,49165;77,392011
1488;18,456348;77,399727
1489;18,471365;77,398544
1490;18,467521;77,397875
1491;18,473515;77,368681
1492;18,488803;77,402792
1493;18,493207;77,392156
1494;18,474977;77,384056
1495;18,464909;77,377088
1496;18,475719;77,380893
1497;18,48082;77,401633
1498;18,473213;77,382732
1499;18,491746;77,397938
1500;18,487854;77,381305
1501;18,48149;77,381347
1502;18,478318;77,386613
1503;18,481185;77,378599
1504;18,474276;77,378545
1505;18,487887;77,38434
1506;18,478334;77,386824
1507;18,484245;77,388509
1508;18,471052;77,386462
1509;18,487988;77,385725
1510;18,474511;77,404125
1511;18,470524;77,387559
1512;18,472676;77,38197
1513;18,496308;77,375147
1514;18,48341;77,393032
1515;18,459092;77,405226
1516;18,475436;77,386996
1517;18,482668;77,403466
1518;18,469762;77,397247
1519;18,470899;77,387195
1520;18,48489;77,392665
1521;18,470119;77,379471
1522;18,478364;77,395236
1523;18,496684;77,385396
1524;18,485833;77,406634
1525;18,482301;77,376231
1526;18,478462;77,376929
1527;18,481705;77,379797
1528;18,471753;77,392377
1529;18,481132;77,386728
1530;18,481395;77,384481
1531;18,486267;77,388377
1532;18,469123;77,389105
1533;18,481009;77,392754
1534;18,474221;77,385463
1535;18,483647;77,394137
1536;18,474841;77,391778
1537;18,485628;77,390354
1538;18,479851;77,407453
1539;18,464179;77,382334
1540;18,489531;77,37934
1541;18,478028;77,380089
1542;18,482823;77,374076
1543;18,486406;77,398281
1544;18,480085;77,395873
1545;18,487869;77,395432
1546;18,498455;77,388774
1547;18,470545;77,375042
1548;18,483117;77,382242
1549;18,464623;77,376652
1550;18,479892;77,383574
1551;18,473203;77,411079
1552;18,497093;77,394725
1553;18,48356;77,389092
1554;18,463414;77,402571
1555;18,477773;77,395177
1556;18,500263;77,381757
1557;18,483861;77,385862
1558;18,480126;77,38331
1559;18,482278;77,396157
1560;18,472525;77,370636
1561;18,487009;77,37883
1562;18,483775;77,399449
1563;18,484864;77,395538
1564;18,488783;77,385675
1565;18,485167;77,381539
1566;18,468763;77,408899
1567;18,471314;77,404147
1568;18,467208;77,407463
1569;18,475121;77,389313
1570;18,492998;77,404005
1571;18,465573;77,39361
1572;18,482061;77,375934
1573;18,478046;77,374954
1574;18,477596;77,384655
1575;18,470246;77,395242
1576;18,48319;77,386885
1577;18,48115;77,38478
1578;18,487987;77,402398
1579;18,490877;77,389974
1580;18,472303;77,386841
1581;18,477895;77,388246
1582;18,470627;77,388777
1583;18,471646;77,401767
1584;18,480568;77,383337
1585;18,488761;77,397381
1586;18,486845;77,405449
1587;18,483747;77,397481
1588;18,469199;77,396994
1589;18,47652;77,397301
1590;18,494776;77,388554
1591;18,483147;77,385619
1592;18,485796;77,389438
1593;18,466702;77,380416
1594;18,462656;77,397819
1595;18,472743;77,379701
1596;18,486639;77,389992
1597;18,482986;77,388619
1598;18,47402;77,396167
1599;18,48232;77,394498
1600;18,491552;77,395129
1601;18,486998;77,392039
1602;18,491825;77,393814
1603;18,478358;77,399445
1604;18,494209;77,386962
1605;18,470958;77,384684
1606;18,482517;77,384896
1607;18,473927;77,391897
1608;18,483276;77,381072
1609;18,48507;77,390489
1610;18,487638;77,396771
1611;18,476048;77,400053
1612;18,479177;77,378696
1613;18,493867;77,387248
1614;18,466779;77,382322
1615;18,468434;77,385243
1616;18,474376;77,380416
1617;18,491294;77,380453
1618;18,465636;77,395303
1619;18,48225;77,386005
1620;18,504071;77,39207
1621;18,493245;77,394803
1622;18,491163;77,382457
1623;18,477401;77,39714
1624;18,494627;77,395436
1625;18,476978;77,389378
1626;18,466268;77,398129
1627;18,472944;77,399705
1628;18,486016;77,372705
1629;18,472792;77,396315
1630;18,469039;77,391666
1631;18,448566;77,384507
1632;18,456902;77,386343
1633;18,473212;77,370949
1634;18,484532;77,394716
1635;18,501426;77,371672
1636;18,486103;77,404655
1637;18,486995;77,385689
1638;18,48387;77,398622
1639;18,474812;77,392954
1640;18,47454;77,387879
1641;18,471879;77,389341
1642;18,497757;77,398841
1643;18,484365;77,398539
1644;18,469531;77,402719
1645;18,478378;77,37552
1646;18,484289;77,377121
1647;18,468735;77,376795
1648;18,489698;77,369991
1649;18,468709;77,394489
1650;18,474406;77,380291
1651;18,478954;77,397081
1652;18,469176;77,390848
1653;18,469184;77,377804
1654;18,491885;77,388256
1655;18,487409;77,369719
1656;18,472721;77,408697
1657;18,46775;77,391075
1658;18,490863;77,38686
1659;18,489705;77,384912
1660;18,481033;77,372988
1661;18,486844;77,387326
1662;18,488169;77,389709
1663;18,488934;77,397244
1664;18,480035;77,375297
1665;18,47106;77,391002
1666;18,464951;77,379924
1667;18,47025;77,395265
1668;18,469666;77,390379
1669;18,474014;77,384143
1670;18,490066;77,391941
1671;18,502205;77,402029
1672;18,477274;77,370772
1673;18,480393;77,39725
1674;18,476156;77,399231
1675;18,483946;77,418139
1676;18,48368;77,401878
1677;18,460952;77,409589
1678;18,477541;77,369443
1679;18,484505;77,397296
1680;18,492002;77,375192
1681;18,48758;77,391672
1682;18,473217;77,384574
1683;18,499843;77,39366
1684;18,492064;77,397629
1685;18,478703;77,392727
1686;18,480302;77,385497
1687;18,469443;77,3978
1688;18,488266;77,37825
1689;18,488329;77,403192
1690;18,486584;77,371968
1691;18,476491;77,397208
1692;18,467048;77,392023
1693;18,476242;77,40061
1694;18,454564;77,386499
1695;18,484341;77,389321
1696;18,495493;77,389651
1697;18,467427;77,388454
1698;18,488562;77,391512
1699;18,488698;77,372184
1700;18,467091;77,378782
1701;18,474206;77,37758
1702;18,46974;77,395072
1703;18,456233;77,403137
1704;18,492901;77,376305
1705;18,481709;77,380575
1706;18,492942;77,388385
1707;18,48937;77,39048
1708;18,477705;77,398876
1709;18,469731;77,402943
1710;18,494189;77,392818
1711;18,482347;77,39514
1712;18,481975;77,401019
1713;18,497083;77,38994
1714;18,474551;77,389634
1715;18,472515;77,396541
1716;18,475681;77,394292
1717;18,474451;77,405211
1718;18,478983;77,403538
1719;18,476159;77,386958
1720;18,479831;77,385604
1721;18,484044;77,382141
1722;18,482839;77,39336
1723;18,477866;77,408733
1724;18,48105;77,395505
1725;18,48279;77,392504
1726;18,490207;77,384231
1727;18,460037;77,383464
1728;18,480976;77,400693
1729;18,46869;77,388424
1730;18,481916;77,388791
1731;18,479498;77,398418
1732;18,467041;77,379606
1733;18,481137;77,392246
1734;18,494186;77,382322
1735;18,488966;77,382615
1736;18,48164;77,393976
1737;18,480731;77,399934
1738;18,469382;77,391389
1739;18,491071;77,379991
1740;18,489343;77,383799
1741;18,483417;77,399416
1742;18,486058;77,399612
1743;18,485604;77,371191
1744;18,498838;77,391339
1745;18,473341;77,380344
1746;18,483925;77,36901
1747;18,483796;77,394509
1748;18,476579;77,38367
1749;18,496829;77,381718
1750;18,474639;77,387997
1751;18,480003;77,391446
1752;18,478452;77,383162
1753;18,479101;77,377076
1754;18,47773;77,407353
1755;18,477072;77,394593
1756;18,476255;77,385918
1757;18,482637;77,397133
1758;18,492461;77,377775
1759;18,474531;77,389897
1760;18,484736;77,40658
1761;18,480238;77,393863
1762;18,486851;77,384093
1763;18,48763;77,403121
1764;18,490533;77,387925
1765;18,489145;77,384491
1766;18,490761;77,379855
1767;18,482349;77,389337
1768;18,489987;77,379532
1769;18,453846;77,386455
1770;18,468336;77,383604
1771;18,475218;77,392905
1772;18,488217;77,373843
1773;18,488474;77,397012
1774;18,47474;77,392381
1775;18,484085;77,386413
1776;18,466253;77,379795
1777;18,485708;77,376578
1778;18,469936;77,39528
1779;18,470728;77,390307
1780;18,466352;77,421805
1781;18,495438;77,379254
1782;18,467251;77,388072
1783;18,461607;77,396847
1784;18,481312;77,397266
1785;18,473558;77,395501
1786;18,477081;77,3809
1787;18,472476;77,389731
1788;18,478616;77,387207
1789;18,477562;77,392403
1790;18,49611;77,396332
1791;18,471368;77,382499
1792;18,472334;77,385595
1793;18,483719;77,397443
1794;18,478498;77,381255
1795;18,480846;77,376621
1796;18,491347;77,396568
1797;18,487224;77,385707
1798;18,470671;77,397313
1799;18,488083;77,375469
1800;18,472962;77,392243
1801;18,483663;77,384264
1802;18,471745;77,39174
1803;18,472473;77,394614
1804;18,474644;77,382944
1805;18,475637;77,394713
1806;18,47771;77,386826
1807;18,495296;77,384611
1808;18,476445;77,394506
1809;18,493186;77,39238
1810;18,472616;77,395427
1811;18,475665;77,37964
1812;18,485967;77,40988
1813;18,466186;77,390119
1814;18,487765;77,400745
1815;18,477327;77,389098
1816;18,491796;77,401321
1817;18,493951;77,387592
1818;18,475933;77,391534
1819;18,485566;77,396951
1820;18,474085;77,387523
1821;18,483802;77,379873
1822;18,4753;77,388319
1823;18,480117;77,388664
1824;18,484954;77,384268
1825;18,487262;77,401718
1826;18,471334;77,391551
1827;18,486148;77,392289
1828;18,492025;77,404447
1829;18,473573;77,390511
1830;18,496207;77,395044
1831;18,482406;77,385855
1832;18,477453;77,384339
1833;18,479367;77,374049
1834;18,483989;77,388867
1835;18,47593;77,37079
1836;18,480069;77,392269
1837;18,489248;77,391563
1838;18,485822;77,39026
1839;18,459663;77,387065
1840;18,463114;77,38761
1841;18,481952;77,399204
1842;18,482544;77,401685
1843;18,481636;77,375819
1844;18,483523;77,381256
1845;18,452709;77,385303
1846;18,468214;77,388431
1847;18,484206;77,38203
1848;18,490254;77,391544
1849;18,491512;77,402045
1850;18,478088;77,395597
1851;18,475855;77,38348
1852;18,467753;77,402415
1853;18,478455;77,394178
1854;18,494568;77,405497
1855;18,494289;77,405684
1856;18,46933;77,382134
1857;18,474228;77,389901
1858;18,470415;77,37792
1859;18,458253;77,382767
1860;18,461696;77,376909
1861;18,478555;77,381106
1862;18,45465;77,372422
1863;18,489341;77,378082
1864;18,484619;77,391261
1865;18,482158;77,39179
1866;18,474395;77,384191
1867;18,474127;77,389182
1868;18,485506;77,401918
1869;18,485636;77,392931
1870;18,482176;77,392484
1871;18,47228;77,359577
1872;18,508507;77,381117
1873;18,481665;77,406288
1874;18,489278;77,384154
1875;18,496435;77,392142
1876;18,491967;77,392714
1877;18,478036;77,386996
1878;18,47681;77,397445
1879;18,483778;77,390186
1880;18,483469;77,387297
1881;18,480576;77,391469
1882;18,47636;77,375644
1883;18,490063;77,389341
1884;18,467611;77,37352
1885;18,502287;77,386603
1886;18,473262;77,394704
1887;18,485433;77,408892
1888;18,471271;77,386666
1889;18,47829;77,375611
1890;18,48428;77,375122
1891;18,478686;77,387684
1892;18,471391;77,390588
1893;18,492333;77,385957
1894;18,470516;77,396119
1895;18,478233;77,389957
1896;18,476739;77,381161
1897;18,500481;77,406987
1898;18,485012;77,385767
1899;18,459934;77,38384
1900;18,494154;77,386517
1901;18,468515;77,406991
1902;18,478315;77,394376
1903;18,461019;77,379923
1904;18,478565;77,374079
1905;18,485362;77,377698
1906;18,470029;77,395724
1907;18,477221;77,372284
1908;18,475459;77,389417
1909;18,494515;77,397847
1910;18,475316;77,378623
1911;18,467215;77,383476
1912;18,47276;77,40755
1913;18,478188;77,372625
1914;18,46659;77,398155
1915;18,484766;77,392741
1916;18,477685;77,369535
1917;18,483274;77,392924
1918;18,48768;77,38673
1919;18,478705;77,380662
1920;18,489456;77,381474
1921;18,484139;77,402164
1922;18,47961;77,387215
1923;18,487092;77,392444
1924;18,472448;77,385051
1925;18,476535;77,385631
1926;18,472214;77,378412
1927;18,486799;77,385999
1928;18,485755;77,381021
1929;18,48213;77,393812
1930;18,474708;77,379151
1931;18,483786;77,385712
1932;18,50496;77,404063
1933;18,491332;77,395342
1934;18,470337;77,41444
1935;18,481357;77,381977
1936;18,495163;77,37899
1937;18,467303;77,380875
1938;18,494028;77,387854
1939;18,490095;77,374854
1940;18,483424;77,400086
1941;18,475831;77,397579
1942;18,494872;77,381486
1943;18,504611;77,394736
1944;18,48141;77,382586
1945;18,476897;77,394459
1946;18,481593;77,400731
1947;18,469793;77,403208
1948;18,497155;77,377179
1949;18,478219;77,392384
1950;18,488018;77,395085
1951;18,488071;77,387153
1952;18,483155;77,399743
1953;18,462114;77,37672
1954;18,466292;77,392239
1955;18,481316;77,389911
1956;18,475181;77,387985
1957;18,478071;77,380697
1958;18,494496;77,389031
1959;18,476526;77,386045
1960;18,463097;77,36866
1961;18,483946;77,379549
1962;18,484873;77,391468
1963;18,483057;77,397556
1964;18,477336;77,390258
1965;18,487141;77,384647
1966;18,473127;77,389766
1967;18,494902;77,388409
1968;18,465581;77,389895
1969;18,475808;77,39123
1970;18,493884;77,39885
1971;18,472314;77,376186
1972;18,469579;77,383325
1973;18,456697;77,385973
1974;18,486872;77,390688
1975;18,479871;77,3687
1976;18,489973;77,381348
1977;18,467016;77,387563
1978;18,478234;77,37849
1979;18,485586;77,379377
1980;18,473405;77,386462
1981;18,495428;77,369634
1982;18,47002;77,372779
1983;18,484894;77,389075
1984;18,482663;77,387826
1985;18,481302;77,375342
1986;18,485549;77,395028
1987;18,476054;77,372078
1988;18,481901;77,412396
1989;18,486781;77,39111
1990;18,469734;77,381716
1991;18,479954;77,397251
1992;18,488132;77,40979
1993;18,471595;77,396643
1994;18,493242;77,387521
1995;18,473369;77,389234
1996;18,484897;77,375482
1997;18,489076;77,390417
1998;18,465941;77,410287
1999;18,491924;77,397168
2000;18,48541;77,373885
